Date,Price,Open,High,Low,Vol,Change %
1/26/2021,0.2684,0.2676,0.2708,0.2581,636910000,0.31%
1/25/2021,0.2676,0.2732,0.2839,0.2671,837930000,-2.06%
1/24/2021,0.2732,0.2716,0.2778,0.2686,645080000,0.57%
1/23/2021,0.2717,0.2725,0.283,0.2657,798560000,-0.35%
1/22/2021,0.2726,0.2681,0.2782,0.2416,14900000000,1.68%
1/21/2021,0.2681,0.2953,0.3072,0.2605,16300000000,-9.21%
1/20/2021,0.2953,0.2945,0.3104,0.2804,15000000000,0.26%
1/19/2021,0.2946,0.2854,0.3279,0.2841,20700000000,3.21%
1/18/2021,0.2854,0.2774,0.2886,0.2717,904130000,2.87%
1/17/2021,0.2774,0.2792,0.2854,0.2688,900720000,-0.75%
1/16/2021,0.2795,0.2802,0.2963,0.2754,11800000000,-0.31%
1/15/2021,0.2804,0.2966,0.303,0.2626,14000000000,-5.47%
1/14/2021,0.2966,0.3057,0.3086,0.2836,14800000000,-2.99%
1/13/2021,0.3058,0.2926,0.3099,0.2854,12500000000,4.54%
1/12/2021,0.2925,0.2875,0.309,0.2779,23800000000,1.71%
1/11/2021,0.2875,0.315,0.3157,0.2558,37900000000,-8.78%
1/10/2021,0.3152,0.3243,0.3666,0.2893,33100000000,-2.81%
1/9/2021,0.3243,0.3207,0.339,0.3063,23800000000,1.10%
1/8/2021,0.3208,0.3235,0.3459,0.2857,38300000000,-0.83%
1/7/2021,0.3235,0.2487,0.3688,0.2457,73100000000,30.06%
1/6/2021,0.2487,0.2255,0.2719,0.2216,35300000000,10.32%
1/5/2021,0.2254,0.2357,0.2418,0.2182,24600000000,-4.37%
1/4/2021,0.2357,0.225,0.2599,0.2177,31400000000,4.87%
1/3/2021,0.2248,0.2209,0.2378,0.2154,24900000000,1.73%
1/2/2021,0.221,0.2373,0.2381,0.2114,24800000000,-6.84%
1/1/2021,0.2372,0.2193,0.25,0.2164,29800000000,8.18%
12/31/2020,0.2193,0.2113,0.2285,0.2054,28100000000,3.76%
12/30/2020,0.2113,0.2215,0.2353,0.1922,47200000000,-4.61%
12/29/2020,0.2215,0.2492,0.25,0.1743,76200000000,-11.14%
12/28/2020,0.2493,0.2839,0.3082,0.2373,27600000000,-12.19%
12/27/2020,0.2839,0.2946,0.3099,0.2679,28100000000,-3.64%
12/26/2020,0.2946,0.318,0.3256,0.2846,30000000000,-7.42%
12/25/2020,0.3182,0.3378,0.3826,0.2821,60000000000,-5.81%
12/24/2020,0.3378,0.2604,0.3749,0.2424,65100000000,29.72%
12/23/2020,0.2604,0.4468,0.4479,0.2152,83800000000,-41.78%
12/22/2020,0.4473,0.5144,0.5215,0.4034,29600000000,-13.05%
12/21/2020,0.5145,0.556,0.5691,0.5002,15700000000,-7.53%
12/20/2020,0.5563,0.5766,0.5864,0.534,12300000000,-3.51%
12/19/2020,0.5766,0.5834,0.603,0.5665,15000000000,-1.18%
12/18/2020,0.5835,0.5779,0.6124,0.5516,19600000000,0.97%
12/17/2020,0.5779,0.5709,0.6586,0.5426,34500000000,1.17%
12/16/2020,0.5712,0.4678,0.5734,0.4399,25000000000,22.10%
12/15/2020,0.4678,0.4974,0.5071,0.4649,12600000000,-5.96%
12/14/2020,0.4975,0.5139,0.5181,0.4899,869690000,-3.25%
12/13/2020,0.5142,0.5059,0.5276,0.4865,12800000000,1.63%
12/12/2020,0.5059,0.5467,0.5474,0.4858,21500000000,-7.66%
12/11/2020,0.5479,0.5719,0.5852,0.5277,16900000000,-4.11%
12/10/2020,0.5714,0.5829,0.5879,0.554,11500000000,-1.97%
12/9/2020,0.5829,0.5592,0.6037,0.5041,18200000000,4.27%
12/8/2020,0.559,0.6081,0.6102,0.5519,11800000000,-8.08%
12/7/2020,0.6081,0.6216,0.6232,0.5914,898960000,-2.13%
12/6/2020,0.6213,0.5855,0.6272,0.5803,12900000000,6.16%
12/5/2020,0.5853,0.5536,0.5957,0.549,987020000,5.75%
12/4/2020,0.5535,0.6303,0.6339,0.544,13200000000,-12.19%
12/3/2020,0.6303,0.6305,0.6414,0.6151,897530000,-0.05%
12/2/2020,0.6306,0.6113,0.6364,0.5955,12000000000,3.24%
12/1/2020,0.6108,0.6639,0.6795,0.5873,20400000000,-7.99%
11/30/2020,0.6639,0.6053,0.6769,0.5997,22700000000,9.67%
11/29/2020,0.6053,0.6258,0.6361,0.585,17700000000,-3.30%
11/28/2020,0.626,0.5614,0.6484,0.5403,25000000000,11.54%
11/27/2020,0.5612,0.5366,0.5855,0.5045,24800000000,4.72%
11/26/2020,0.5359,0.6321,0.6509,0.4593,45900000000,-15.23%
11/25/2020,0.6322,0.6923,0.7229,0.587,32000000000,-8.67%
11/24/2020,0.6922,0.6155,0.7788,0.5775,53000000000,12.54%
11/23/2020,0.6151,0.446,0.6189,0.4329,34900000000,37.90%
11/22/2020,0.446,0.4629,0.4954,0.4108,38400000000,-3.75%
11/21/2020,0.4634,0.3299,0.468,0.3295,33100000000,40.45%
11/20/2020,0.33,0.3036,0.3305,0.2972,14500000000,8.63%
11/19/2020,0.3037,0.2932,0.307,0.284,11800000000,3.57%
11/18/2020,0.2933,0.3023,0.3078,0.2822,13500000000,-2.98%
11/17/2020,0.3023,0.2879,0.3049,0.2873,14700000000,5.03%
11/16/2020,0.2878,0.2695,0.2899,0.2675,10700000000,6.82%
11/15/2020,0.2694,0.2681,0.2767,0.2641,885340000,0.50%
11/14/2020,0.2681,0.2656,0.2771,0.2615,10500000000,0.98%
11/13/2020,0.2655,0.2549,0.2656,0.2537,942550000,4.16%
11/12/2020,0.2549,0.2558,0.2581,0.2524,738890000,-0.33%
11/11/2020,0.2557,0.2538,0.2599,0.2523,834930000,0.77%
11/10/2020,0.2537,0.2505,0.2646,0.2481,10700000000,1.32%
11/9/2020,0.2504,0.2537,0.2561,0.2456,10000000000,-1.33%
11/8/2020,0.2538,0.249,0.2569,0.2474,843460000,1.94%
11/7/2020,0.249,0.2586,0.2673,0.2449,976550000,-3.68%
11/6/2020,0.2585,0.2457,0.2614,0.2451,10700000000,5.29%
11/5/2020,0.2455,0.2374,0.2472,0.2371,978750000,3.37%
11/4/2020,0.2375,0.2395,0.2404,0.2326,10200000000,-0.85%
11/3/2020,0.2395,0.2353,0.244,0.228,10300000000,1.82%
11/2/2020,0.2353,0.2399,0.2445,0.2329,10800000000,-1.93%
11/1/2020,0.2399,0.2397,0.2413,0.2366,861220000,0.07%
10/31/2020,0.2397,0.2391,0.2435,0.2374,872340000,0.31%
10/30/2020,0.239,0.2425,0.2439,0.2314,972350000,-1.45%
10/29/2020,0.2425,0.2455,0.247,0.2396,982830000,-1.23%
10/28/2020,0.2455,0.2527,0.2567,0.2443,990700000,-2.83%
10/27/2020,0.2526,0.2481,0.254,0.2476,897910000,1.80%
10/26/2020,0.2482,0.2531,0.259,0.2436,10000000000,-1.98%
10/25/2020,0.2532,0.2561,0.2571,0.2512,804280000,-1.14%
10/24/2020,0.2561,0.2547,0.2576,0.2526,726900000,0.55%
10/23/2020,0.2547,0.257,0.2592,0.2502,765490000,-0.96%
10/22/2020,0.2572,0.251,0.2635,0.2508,11000000000,2.45%
10/21/2020,0.251,0.2432,0.2555,0.2426,11200000000,3.20%
10/20/2020,0.2432,0.2456,0.2502,0.2416,10400000000,-0.95%
10/19/2020,0.2456,0.2422,0.2494,0.2401,10800000000,1.34%
10/18/2020,0.2423,0.2406,0.2434,0.2401,11200000000,0.72%
10/17/2020,0.2406,0.2402,0.2432,0.2387,11100000000,0.16%
10/16/2020,0.2402,0.2459,0.2478,0.2377,11500000000,-2.30%
10/15/2020,0.2458,0.2491,0.25,0.2431,11300000000,-1.31%
10/14/2020,0.2491,0.2565,0.2583,0.2461,10700000000,-2.90%
10/13/2020,0.2566,0.256,0.26,0.2528,12900000000,0.19%
10/12/2020,0.2561,0.2554,0.2582,0.2492,13900000000,0.27%
10/11/2020,0.2554,0.2539,0.2585,0.2533,11300000000,0.57%
10/10/2020,0.2539,0.253,0.2601,0.2529,12400000000,0.40%
10/9/2020,0.2529,0.2512,0.2566,0.2496,12500000000,0.71%
10/8/2020,0.2511,0.2486,0.2529,0.2421,975370000,0.97%
10/7/2020,0.2487,0.2456,0.2514,0.241,11500000000,1.24%
10/6/2020,0.2457,0.2505,0.2592,0.2407,14100000000,-1.85%
10/5/2020,0.2503,0.2479,0.2542,0.2464,11600000000,0.99%
10/4/2020,0.2478,0.2326,0.2501,0.2315,13000000000,6.50%
10/3/2020,0.2327,0.234,0.2352,0.2325,10800000000,-0.50%
10/2/2020,0.2339,0.2382,0.2393,0.2285,12300000000,-1.83%
10/1/2020,0.2383,0.2418,0.2444,0.2342,12400000000,-1.44%
9/30/2020,0.2417,0.2429,0.2429,0.2377,12200000000,-0.42%
9/29/2020,0.2427,0.241,0.2466,0.2384,12500000000,0.73%
9/28/2020,0.241,0.2433,0.2484,0.2402,14000000000,-0.98%
9/27/2020,0.2434,0.2415,0.2447,0.2374,943950000,0.75%
9/26/2020,0.2416,0.2415,0.2455,0.2378,939300000,0.00%
9/25/2020,0.2415,0.2328,0.2447,0.2296,875930000,3.79%
9/24/2020,0.2327,0.2215,0.2338,0.2195,791790000,5.09%
9/23/2020,0.2214,0.233,0.235,0.2204,705560000,-4.94%
9/22/2020,0.2329,0.2308,0.2345,0.2294,835780000,0.92%
9/21/2020,0.2308,0.2466,0.2481,0.2293,12400000000,-6.32%
9/20/2020,0.2464,0.2508,0.2513,0.2425,774900000,-1.87%
9/19/2020,0.2511,0.2506,0.2546,0.2475,862880000,0.20%
9/18/2020,0.2506,0.2521,0.2552,0.2464,10900000000,-0.59%
9/17/2020,0.2521,0.2468,0.2582,0.2461,11000000000,2.17%
9/16/2020,0.2467,0.2433,0.2511,0.2343,10900000000,1.41%
9/15/2020,0.2433,0.2456,0.2494,0.2422,10700000000,-0.97%
9/14/2020,0.2457,0.242,0.2483,0.2392,10700000000,1.50%
9/13/2020,0.2421,0.2474,0.2534,0.2378,10200000000,-2.19%
9/12/2020,0.2475,0.2426,0.2487,0.2402,13500000000,2.02%
9/11/2020,0.2426,0.2431,0.2444,0.237,13500000000,-0.23%
9/10/2020,0.2431,0.239,0.2486,0.2389,15600000000,1.71%
9/9/2020,0.239,0.2365,0.2427,0.2331,14300000000,1.07%
9/8/2020,0.2365,0.242,0.2436,0.2313,17500000000,-2.30%
9/7/2020,0.2421,0.2398,0.2429,0.2299,17700000000,0.93%
9/6/2020,0.2398,0.2374,0.2434,0.2298,17800000000,1.05%
9/5/2020,0.2374,0.254,0.2594,0.2315,22200000000,-6.56%
9/4/2020,0.254,0.2443,0.2655,0.2411,20700000000,3.99%
9/3/2020,0.2443,0.276,0.2765,0.2397,20700000000,-11.49%
9/2/2020,0.276,0.2953,0.3037,0.2657,20800000000,-6.57%
9/1/2020,0.2954,0.2811,0.2988,0.2763,16300000000,5.07%
8/31/2020,0.2812,0.283,0.2845,0.2781,11600000000,-0.66%
8/30/2020,0.283,0.2738,0.2838,0.2738,11600000000,3.36%
8/29/2020,0.2738,0.2717,0.2768,0.2687,952890000,0.79%
8/28/2020,0.2717,0.2646,0.2731,0.26,11800000000,2.70%
8/27/2020,0.2646,0.2765,0.2783,0.2549,15600000000,-4.31%
8/26/2020,0.2765,0.2764,0.2806,0.274,11000000000,0.02%
8/25/2020,0.2764,0.2886,0.2896,0.2705,13000000000,-4.22%
8/24/2020,0.2886,0.2848,0.2919,0.2824,988010000,1.34%
8/23/2020,0.2848,0.2861,0.2879,0.2776,969030000,-0.47%
8/22/2020,0.2861,0.2792,0.2866,0.2735,12200000000,2.47%
8/21/2020,0.2792,0.2922,0.2958,0.2779,15300000000,-4.43%
8/20/2020,0.2922,0.2898,0.2944,0.2847,12200000000,0.82%
8/19/2020,0.2898,0.3026,0.3059,0.2794,19900000000,-4.22%
8/18/2020,0.3026,0.3152,0.3215,0.2985,21500000000,-3.99%
8/17/2020,0.3151,0.3045,0.3267,0.2975,27500000000,3.50%
8/16/2020,0.3045,0.2988,0.3047,0.2924,17400000000,1.88%
8/15/2020,0.2989,0.3001,0.3052,0.2936,18100000000,-0.40%
8/14/2020,0.3001,0.2943,0.3071,0.291,21000000000,1.94%
8/13/2020,0.2943,0.2823,0.2954,0.273,20000000000,4.26%
8/12/2020,0.2823,0.2829,0.2872,0.2727,19700000000,-0.22%
8/11/2020,0.2829,0.2946,0.3071,0.2708,26500000000,-3.97%
8/10/2020,0.2946,0.2879,0.2999,0.2851,19700000000,2.32%
8/9/2020,0.2879,0.2953,0.2983,0.2824,11800000000,-2.47%
8/8/2020,0.2952,0.2944,0.2986,0.2903,11000000000,0.27%
8/7/2020,0.2944,0.3032,0.31,0.2817,18800000000,-2.88%
8/6/2020,0.3032,0.3025,0.3106,0.2974,18200000000,0.22%
8/5/2020,0.3025,0.3014,0.3079,0.2918,20700000000,0.40%
8/4/2020,0.3013,0.3101,0.3187,0.2915,27400000000,-2.83%
8/3/2020,0.31,0.2879,0.3197,0.2848,33300000000,7.70%
8/2/2020,0.2879,0.291,0.3252,0.2556,53700000000,-1.08%
8/1/2020,0.291,0.2595,0.2974,0.2558,33000000000,12.15%
7/31/2020,0.2595,0.2441,0.2604,0.2418,17800000000,6.27%
7/30/2020,0.2442,0.241,0.2494,0.2374,19300000000,0.40%
7/29/2020,0.2432,0.2304,0.25,0.2295,24400000000,5.55%
7/28/2020,0.2304,0.2243,0.2346,0.2173,20000000000,2.71%
7/27/2020,0.2243,0.2153,0.2289,0.2101,21000000000,4.21%
7/26/2020,0.2153,0.2146,0.2249,0.213,15500000000,0.30%
7/25/2020,0.2146,0.204,0.2174,0.2037,12600000000,5.20%
7/24/2020,0.204,0.2085,0.2085,0.2021,10200000000,-2.16%
7/23/2020,0.2085,0.2036,0.2101,0.2016,14200000000,2.43%
7/22/2020,0.2036,0.1995,0.2044,0.1962,10000000000,2.05%
7/21/2020,0.1995,0.1947,0.2009,0.194,998170000,2.46%
7/20/2020,0.1947,0.1995,0.2001,0.1929,946400000,-2.43%
7/19/2020,0.1995,0.1999,0.202,0.1959,877530000,-0.18%
7/18/2020,0.1999,0.1945,0.202,0.194,988420000,2.78%
7/17/2020,0.1945,0.1944,0.198,0.1914,910350000,0.04%
7/16/2020,0.1944,0.1972,0.1975,0.1891,10500000000,-1.43%
7/15/2020,0.1972,0.1991,0.1997,0.1965,772570000,-0.95%
7/14/2020,0.1991,0.1987,0.1997,0.1951,948660000,0.20%
7/13/2020,0.1987,0.2012,0.2064,0.1941,13100000000,-1.23%
7/12/2020,0.2012,0.2011,0.2038,0.198,863290000,0.00%
7/11/2020,0.2011,0.199,0.2046,0.1981,11300000000,1.09%
7/10/2020,0.199,0.2026,0.2026,0.1934,13600000000,-1.79%
7/9/2020,0.2026,0.2055,0.2116,0.1975,22800000000,-1.38%
7/8/2020,0.2054,0.1851,0.2066,0.184,21700000000,10.98%
7/7/2020,0.1851,0.1888,0.1896,0.1832,935860000,-1.92%
7/6/2020,0.1888,0.177,0.1891,0.1765,12500000000,6.57%
7/5/2020,0.1771,0.1781,0.1788,0.174,777710000,-0.54%
7/4/2020,0.1781,0.1763,0.1795,0.176,773850000,0.96%
7/3/2020,0.1764,0.1748,0.1785,0.1744,802840000,0.93%
7/2/2020,0.1748,0.1764,0.1771,0.1724,925560000,-0.95%
7/1/2020,0.1765,0.1753,0.1781,0.1739,773690000,0.64%
6/30/2020,0.1753,0.1772,0.1776,0.175,639090000,-1.08%
6/29/2020,0.1772,0.1769,0.1791,0.1752,880970000,0.21%
6/28/2020,0.1769,0.1751,0.1796,0.1735,856630000,0.99%
6/27/2020,0.1751,0.1825,0.1834,0.1695,975540000,-4.03%
6/26/2020,0.1825,0.1816,0.1868,0.1788,11100000000,0.51%
6/25/2020,0.1816,0.1835,0.1841,0.179,912400000,-1.07%
6/24/2020,0.1835,0.1889,0.1901,0.1818,10100000000,-2.83%
6/23/2020,0.1889,0.1894,0.1904,0.1884,793850000,-0.29%
6/22/2020,0.1894,0.1861,0.1902,0.1858,10700000000,1.80%
6/21/2020,0.1861,0.1879,0.1884,0.1858,623940000,-0.99%
6/20/2020,0.1879,0.1873,0.1889,0.1854,692330000,0.35%
6/19/2020,0.1873,0.1898,0.19,0.1867,10100000000,-1.32%
6/18/2020,0.1898,0.1932,0.1932,0.1883,852100000,-1.76%
6/17/2020,0.1932,0.1924,0.1985,0.1889,10300000000,0.41%
6/16/2020,0.1924,0.1924,0.1939,0.1902,798670000,0.00%
6/15/2020,0.1924,0.1903,0.1934,0.1824,12900000000,1.11%
6/14/2020,0.1903,0.1924,0.1925,0.1889,671960000,-1.10%
6/13/2020,0.1924,0.193,0.1937,0.1909,706600000,-0.33%
6/12/2020,0.193,0.1884,0.195,0.1871,903450000,2.48%
6/11/2020,0.1884,0.2027,0.2034,0.1854,13800000000,-7.07%
6/10/2020,0.2027,0.2013,0.2038,0.2002,911780000,0.68%
6/9/2020,0.2013,0.2041,0.205,0.2004,933540000,-1.35%
6/8/2020,0.2041,0.2033,0.2043,0.2014,799780000,0.37%
6/7/2020,0.2033,0.2037,0.2049,0.199,996830000,-0.18%
6/6/2020,0.2037,0.2028,0.2048,0.2014,851000000,0.44%
6/5/2020,0.2028,0.2044,0.2057,0.2017,11700000000,-0.76%
6/4/2020,0.2044,0.2041,0.2071,0.2012,13600000000,0.13%
6/3/2020,0.2041,0.2032,0.2048,0.201,12300000000,0.46%
6/2/2020,0.2032,0.2109,0.2145,0.1983,20500000000,-3.66%
6/1/2020,0.2109,0.2025,0.2118,0.2013,16600000000,4.13%
5/31/2020,0.2025,0.207,0.2132,0.2011,17100000000,-2.17%
5/30/2020,0.207,0.1976,0.2075,0.1961,15400000000,4.78%
5/29/2020,0.1976,0.2004,0.2028,0.1965,12800000000,-1.43%
5/28/2020,0.2005,0.1979,0.2009,0.1951,13400000000,1.26%
5/27/2020,0.198,0.1937,0.1999,0.1937,12800000000,2.18%
5/26/2020,0.1937,0.1962,0.1969,0.1917,11500000000,-1.25%
5/25/2020,0.1962,0.1927,0.1971,0.1905,12200000000,1.76%
5/24/2020,0.1928,0.1988,0.2012,0.1928,10500000000,-3.04%
5/23/2020,0.1988,0.2004,0.2021,0.1981,10400000000,-0.76%
5/22/2020,0.2004,0.1943,0.2024,0.1923,15500000000,3.12%
5/21/2020,0.1943,0.2018,0.2031,0.1901,13900000000,-3.69%
5/20/2020,0.2018,0.205,0.2061,0.1981,12000000000,-1.56%
5/19/2020,0.205,0.2054,0.2065,0.2012,11700000000,-0.21%
5/18/2020,0.2054,0.2013,0.2078,0.2013,15700000000,2.00%
5/17/2020,0.2014,0.1998,0.2044,0.1989,12400000000,0.78%
5/16/2020,0.1998,0.1981,0.2018,0.1968,15200000000,0.86%
5/15/2020,0.1981,0.204,0.2045,0.1959,20600000000,-2.90%
5/14/2020,0.204,0.2017,0.206,0.1989,22500000000,1.14%
5/13/2020,0.2017,0.197,0.2037,0.1959,21600000000,2.39%
5/12/2020,0.197,0.1927,0.1996,0.1913,22100000000,2.16%
5/11/2020,0.1928,0.1968,0.2,0.1853,31500000000,-2.00%
5/10/2020,0.1968,0.2165,0.2165,0.1824,38100000000,-9.10%
5/9/2020,0.2165,0.2187,0.2249,0.2161,27400000000,-1.01%
5/8/2020,0.2187,0.2186,0.2218,0.2144,26100000000,0.04%
5/7/2020,0.2186,0.2118,0.2206,0.21,28800000000,3.21%
5/6/2020,0.2118,0.2169,0.2218,0.2112,23000000000,-2.37%
5/5/2020,0.2169,0.218,0.222,0.2135,22700000000,-0.48%
5/4/2020,0.218,0.2194,0.2204,0.2073,28800000000,-0.62%
5/3/2020,0.2194,0.2237,0.2265,0.2159,24200000000,-1.94%
5/2/2020,0.2237,0.2178,0.2256,0.2155,23900000000,2.71%
5/1/2020,0.2178,0.2114,0.224,0.2113,27300000000,3.01%
4/30/2020,0.2114,0.2264,0.2355,0.2085,42700000000,-6.61%
4/29/2020,0.2264,0.2145,0.2305,0.2139,38200000000,5.54%
4/28/2020,0.2145,0.1975,0.218,0.1947,32100000000,8.62%
4/27/2020,0.1975,0.1962,0.1994,0.1943,20300000000,0.67%
4/26/2020,0.1962,0.1942,0.1975,0.1928,18600000000,1.03%
4/25/2020,0.1942,0.1932,0.1974,0.1918,20000000000,0.55%
4/24/2020,0.1931,0.1926,0.1968,0.1921,23500000000,0.29%
4/23/2020,0.1926,0.188,0.1986,0.1857,29600000000,2.42%
4/22/2020,0.188,0.1835,0.1895,0.1821,21900000000,2.47%
4/21/2020,0.1835,0.1818,0.1861,0.1813,26400000000,0.97%
4/20/2020,0.1817,0.189,0.1944,0.1789,31800000000,-3.82%
4/19/2020,0.189,0.1953,0.1961,0.1881,21500000000,-3.25%
4/18/2020,0.1953,0.1887,0.1967,0.1886,20800000000,3.51%
4/17/2020,0.1887,0.1905,0.1917,0.1864,21900000000,-0.96%
4/16/2020,0.1905,0.1806,0.1929,0.1743,37600000000,5.51%
4/15/2020,0.1806,0.1861,0.1897,0.1802,26300000000,-2.98%
4/14/2020,0.1861,0.1877,0.189,0.1838,24000000000,-0.83%
4/13/2020,0.1877,0.1894,0.1894,0.1809,31000000000,-0.91%
4/12/2020,0.1894,0.1884,0.1955,0.1863,26500000000,0.54%
4/11/2020,0.1884,0.1876,0.1922,0.1851,22800000000,0.41%
4/10/2020,0.1876,0.1983,0.1987,0.1817,27400000000,-5.37%
4/9/2020,0.1983,0.2019,0.2023,0.1947,23600000000,-1.79%
4/8/2020,0.2019,0.1929,0.2026,0.1916,27400000000,4.69%
4/7/2020,0.1929,0.198,0.205,0.1902,39800000000,-2.61%
4/6/2020,0.1981,0.1794,0.1981,0.1793,38100000000,10.43%
4/5/2020,0.1793,0.1812,0.182,0.1769,21000000000,-1.03%
4/4/2020,0.1812,0.1795,0.1831,0.1778,25500000000,0.94%
4/3/2020,0.1795,0.1784,0.1827,0.1761,31900000000,0.63%
4/2/2020,0.1784,0.175,0.1859,0.1742,40500000000,1.96%
4/1/2020,0.175,0.1736,0.1759,0.1682,33600000000,0.77%
3/31/2020,0.1736,0.1711,0.1779,0.1706,32500000000,1.47%
3/30/2020,0.1711,0.1629,0.1751,0.1626,32700000000,5.06%
3/29/2020,0.1629,0.1755,0.1765,0.1622,32800000000,-7.16%
3/28/2020,0.1755,0.1729,0.1798,0.1667,45100000000,1.50%
3/27/2020,0.1729,0.176,0.1871,0.1697,50400000000,-1.78%
3/26/2020,0.176,0.1617,0.1768,0.16,33600000000,8.82%
3/25/2020,0.1617,0.1624,0.165,0.1573,33300000000,-0.38%
3/24/2020,0.1624,0.1586,0.1637,0.1571,36200000000,2.36%
3/23/2020,0.1586,0.1479,0.1611,0.1454,39600000000,7.26%
3/22/2020,0.1479,0.1579,0.1616,0.1466,32700000000,-6.33%
3/21/2020,0.1579,0.1568,0.1615,0.152,37400000000,0.68%
3/20/2020,0.1568,0.1647,0.1745,0.146,63800000000,-4.79%
3/19/2020,0.1647,0.1475,0.172,0.1445,49200000000,11.66%
3/18/2020,0.1475,0.1472,0.1492,0.1404,41200000000,0.17%
3/17/2020,0.1472,0.1409,0.1518,0.1399,47900000000,4.48%
3/16/2020,0.1409,0.1531,0.1531,0.1287,71500000000,-7.94%
3/15/2020,0.1531,0.146,0.1639,0.1448,47600000000,4.88%
3/14/2020,0.146,0.1589,0.1597,0.1438,52400000000,-8.10%
3/13/2020,0.1588,0.1358,0.1658,0.1057,1.383E+11,16.75%
3/12/2020,0.136,0.2081,0.2097,0.1292,98200000000,-34.64%
3/11/2020,0.2081,0.2117,0.2137,0.1996,28700000000,-1.69%
3/10/2020,0.2117,0.2096,0.2156,0.2055,30800000000,1.00%
3/9/2020,0.2096,0.2038,0.2113,0.1985,45300000000,2.85%
3/8/2020,0.2038,0.2362,0.2362,0.2012,40200000000,-13.73%
3/7/2020,0.2362,0.2448,0.2449,0.2352,21800000000,-3.48%
3/6/2020,0.2448,0.2392,0.2462,0.2383,23900000000,2.34%
3/5/2020,0.2392,0.2346,0.2431,0.2346,21500000000,1.92%
3/4/2020,0.2347,0.2342,0.2382,0.2305,20100000000,0.18%
3/3/2020,0.2342,0.2395,0.2396,0.2298,20900000000,-2.20%
3/2/2020,0.2395,0.2273,0.2414,0.2261,20300000000,5.35%
3/1/2020,0.2273,0.229,0.2358,0.2244,17900000000,-0.73%
2/29/2020,0.229,0.2366,0.2421,0.229,18700000000,-3.22%
2/28/2020,0.2366,0.2381,0.2437,0.2289,26400000000,-0.59%
2/27/2020,0.238,0.229,0.2471,0.2239,31300000000,3.95%
2/26/2020,0.229,0.2524,0.2549,0.2231,41200000000,-9.28%
2/25/2020,0.2525,0.2702,0.2706,0.2518,26000000000,-6.59%
2/24/2020,0.2702,0.2832,0.2841,0.2645,23800000000,-4.63%
